ID,Jurisdiction,State,District_Type,District_Number,Candidate_Name,Party,Total_Amount,Total_For,Total_Against,PAC_Name,PAC_Type,PAC_ID,ID_Type,Citation_URL
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,82,Aimy Steele,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/aimy-steele
NC Sierra Club PAC_3000,State Office,NC,North Carolina State Senate,11,Allen Wellons,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/allen-wellons
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,98,Christy Clark,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/christy-clark
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,9,Brian Farkas,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/511599
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,74,Dan Besse,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/dan-besse
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,83,Gail Young,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/gail-young
NC Sierra Club PAC_3000,State Office,NC,North Carolina State Senate,24,JD Wooten,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/jd-wooten
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,119,Joe Sam Queen,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/joe-sam-queen
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,43,Kimberly Hardy,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/kimberly-hardy
NC Sierra Club PAC_3000,State Office,NC,North Carolina State Senate,19,Kirk DeViere,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/kirk-deviere
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,24,Linda Cooper-Suggs,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/513025
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,59,Nicole Quick,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/nicole-quick
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,93,Ray Russell,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/ray-russell
NC Sierra Club PAC_1000,State Office,NC,North Carolina House of Representatives,1,Emily Nicholson,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/emily-nicholson
NC Sierra Club PAC_1000,State Office,NC,North Carolina House of Representatives,51,Jason Cain,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/jason-cain
NC Sierra Club PAC_1000,State Office,NC,North Carolina Superintendent of Public Instruction,,Jen Mangrum,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/jen-mangrum
NC Sierra Club PAC_1000,State Office,NC,North Carolina Commissioner of Labor,,Jessica Holmes,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/jessica-holmes
NC Sierra Club PAC_1000,State Office,NC,North Carolina State Senate,49,Julie Mayfield,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/177760
NC Sierra Club PAC_1000,State Office,NC,North Carolina Court of Appeals,,Chris Brook,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/136804
NC Sierra Club PAC_1000,State Office,NC,North Carolina Court of Appeals,,Reuben Young,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/177785
NC Sierra Club PAC_1000,State Office,NC,North Carolina Court of Appeals,,Lora C Cubbage,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/513062
NC Sierra Club PAC_1000,State Office,NC,North Carolina Court of Appeals,,Tricia Shields,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/178551
NC Sierra Club PAC_1000,State Office,NC,North Carolina Court of Appeals,,Gray Styers,D,1000,1000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/140901
NC Sierra Club PAC_928.75,State Office,NC,,,[IE] Minuteman Press of Rockville Centre,,928.75,928.75,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/513308
NC Sierra Club PAC_854,State Office,NC,,,[IE] Creative Printing & Internet Services,,854,854,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/381026
NC Sierra Club PAC_750,State Office,NC,,,[IE] Maven Strategies,,750,750,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/513214
NC Sierra Club PAC_505.15,State Office,NC,,,[IE] Judith Kaufman,,505.15,505.15,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/512789
NC Sierra Club PAC_500,State Office,NC,North Carolina State Senate,16,Wiley Nickel,D,500,500,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/wiley-nickel
NC Sierra Club PAC_478.32,State Office,NC,,,[IE] Allegra Print & Imaging,,478.32,478.32,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/allegra-print-and-imaging
NC Sierra Club PAC_400,State Office,NC,,,[IE] Joel Dunn,,400,400,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/136405
NC Sierra Club PAC_379.98,State Office,NC,,,[IE] Michael Murdoch,,379.98,379.98,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/137965
NC Sierra Club PAC_235.59,State Office,NC,,,[IE] Ann M Mclellan,,235.59,235.59,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/511007
NC Sierra Club PAC_172.71,State Office,NC,,,[IE] Vantiv LLC,,172.71,172.71,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/vantiv-llc
NC Sierra Club PAC_41,State Office,NC,,,[IE] First Citizens Bank,,41,41,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/first-citizens-bank
NC Sierra Club PAC_22,State Office,NC,,,[IE] USPS,,22,22,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/usps
NC League of Conservation Voters Conservation PAC_10800,State Office,NC,North Carolina Governor,,Roy Cooper,D,10800,10800,,NC League of Conservation Voters Conservation PAC,,,,https://www.transparencyusa.org/nc/candidate/roy-cooper
NC League of Conservation Voters Conservation PAC_488.89,State Office,NC,,,[IE] Paragon Payment Solutions,,488.89,488.89,,NC League of Conservation Voters Conservation PAC,,,,https://www.transparencyusa.org/nc/payee/paragon-payment-solutions
NC League of Conservation Voters Conservation PAC_131.5,State Office,NC,,,[IE] Aggregated Non-Media Expenditure,,131.5,131.5,,NC League of Conservation Voters Conservation PAC,,,,https://www.transparencyusa.org/nc/payee/aggregated-non-media-expenditure
Environmental Defense Action Fund_185141.96,State Office,NC,,,[IE] SKDKnickerbocker,,185141.96,185141.96,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/nc/payee/skdknickerbocker
Environmental Defense Action Fund_22039.58,State Office,NC,,,[IE] The Messina Group,,22039.58,22039.58,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/nc/payee/the-messina-group
Environmental Defense Action Fund_19730.6,State Office,NC,,,[IE] Reylus,,19730.6,19730.6,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/nc/payee/reylus
Environmental Defense Action Fund_18500,State Office,NC,,,[IE] Push Digital LLC,,18500,18500,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/nc/payee/push-digital-llc
Environmental Defense Action Fund_4000,State Office,NC,,,[IE] Trove Creative,,4000,4000,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/nc/payee/514460
League of Conservation Voters Action Fund_10800,State Office,NC,North Carolina Governor,,Roy Cooper,D,10800,10800,,League of Conservation Voters Action Fund,,,,https://www.transparencyusa.org/nc/candidate/roy-cooper
Sierra Club Florida Political Action Committee_36226.96,State Office,FL,,,[IE] Sierra Club Political Committee,,36226.96,36226.96,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/pac/sierra-club-political-committee-5065-pac
Sierra Club Florida Political Action Committee_22000,State Office,FL,,,[IE] GW Strategies LLC,,22000,22000,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/gw-strategies-llc
Sierra Club Florida Political Action Committee_2500,State Office,FL,,,[IE] Meyer Brooks Demma Hearn & Blohm PA,,2500,2500,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/meyer-brooks-demma-hearn-and-blohm-pa
Sierra Club Florida Political Action Committee_1286.37,State Office,FL,,,[IE] Go Union Printing,,1286.37,1286.37,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/265858
Sierra Club Florida Political Action Committee_300,State Office,FL,,,[IE] Fastsigns,,300,300,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/fastsigns
Sierra Club Florida Political Action Committee_261,State Office,FL,,,[IE] Sb Solutions Consulting LLC,,261,261,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/sb-solutions-consulting-llc
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida House of Representatives,103,Cindy S Polo,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/candidate/cindy-s-polo-can
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida House of Representatives,44,Geraldine F Thompson,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/candidate/geraldine-f-thompson-can
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida House of Representatives,30,Joy M Goff Marcil,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/candidate/joy-m-goff-marcil-can
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida House of Representatives,60,Julie Jenkins,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1013662
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida State Senate,9,Patricia Sigman,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/candidate/patricia-sigman-can
Sierra Club Florida Political Action Committee_250,State Office,FL,Florida House of Representatives,118,Ricky Junquera,D,250,250,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1125104
Sierra Club Florida Political Action Committee_200,State Office,FL,,,[IE] Max Max Goldstein,,200,200,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/267888
Sierra Club Florida Political Action Committee_134.01,State Office,FL,,,[IE] Glenna Wentworth,,134.01,134.01,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1081386
Sierra Club Florida Political Action Committee_90,State Office,FL,,,[IE] BB&T,,90,90,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/bbandt
Sierra Club Florida Political Action Committee_73.56,State Office,FL,,,[IE] Worldpay Merchant Services,,73.56,73.56,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1014335
Sierra Club Florida Political Action Committee_55.04,State Office,FL,,,[IE] National Visa Center,,55.04,55.04,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1013891
Sierra Club Florida Political Action Committee_52.7,State Office,FL,,,[IE] Anedot Inc,,52.7,52.7,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/anedot-inc
Sierra Club Florida Political Action Committee_25,State Office,FL,,,[IE] Bbt,,25,25,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/262868
Sierra Club Florida Political Action Committee_9.59,State Office,FL,,,[IE] Mastercard,,9.59,9.59,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1013803
Sierra Club Florida Political Action Committee_0.71,State Office,FL,,,[IE] Worldpay Merchant Service,,0.71,0.71,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1082766
Sierra Club Florida Political Action Committee_0.35,State Office,FL,,,[IE] Discover Financial Services,,0.35,0.35,,Sierra Club Florida Political Action Committee,,,,https://www.transparencyusa.org/fl/payee/1013323
Sunrise PAC_14320.66,State Office,FL,,,[IE] Blue Tickets Consulting LLC,,14320.66,14320.66,,Sunrise PAC,,,,https://www.transparencyusa.org/fl/payee/blue-tickets-consulting-llc
Sunrise PAC_12968.25,State Office,FL,,,[IE] Sea Polling & Strategic Design,,12968.25,12968.25,,Sunrise PAC,,,,https://www.transparencyusa.org/fl/payee/sea-polling-and-strategic-design
Sunrise PAC_120.5,State Office,FL,,,[IE] Regions Financial Corporation,,120.5,120.5,,Sunrise PAC,,,,https://www.transparencyusa.org/fl/payee/regions-financial-corporation
Florida Conservation Voters Action Fund_329.32,State Office,FL,,,[IE] Sage Payment Solutions,,329.32,329.32,,Florida Conservation Voters Action Fund,,,,https://www.transparencyusa.org/fl/payee/sage-payment-solutions
Florida Conservation Voters Action Fund_200,State Office,FL,,,[IE] Capital City Bank Group Inc,,200,200,,Florida Conservation Voters Action Fund,,,,https://www.transparencyusa.org/fl/payee/capital-city-bank-group-inc
Sunrise Florida PAC_4746.97,State Office,FL,,,[IE] Sunrise Movement,,4746.97,4746.97,,Sunrise Florida PAC,,,,https://www.transparencyusa.org/fl/payee/1126101
Ohio Environmental Council Action Fund PAC_3500,State Office,OH,Ohio House of Representatives,34,Emilia Sykes,D,3500,3500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/emilia-sykes-13913
Ohio Environmental Council Action Fund PAC_2500,State Office,OH,Ohio District Court of Appeals,10,Jennifer Brunner,D,2500,2500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/jennifer-brunner-10659
Ohio Environmental Council Action Fund PAC_1500,State Office,OH,Ohio State Senate,32,Sean O'Brien,D,1500,1500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/sean-obrien-12966
Ohio Environmental Council Action Fund PAC_1000,State Office,OH,Ohio House of Representatives,37,Casey Weinstein,D,1000,1000,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/casey-weinstein-14549
Ohio Environmental Council Action Fund PAC_750,State Office,OH,Ohio House of Representatives,16,David Greenspan,R,750,750,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/david-greenspan-14313
Ohio Environmental Council Action Fund PAC_750,State Office,OH,Ohio House of Representatives,23,Laura Lanese,R,750,750,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/laura-lanese-14556
Ohio Environmental Council Action Fund PAC_500,State Office,OH,Ohio House of Representatives,22,David Leland,D,500,500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/david-leland-13918
Ohio Environmental Council Action Fund PAC_500,State Office,OH,Ohio House of Representatives,25,Dontavius Jarrells,D,500,500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/dontavius-jarrells
Ohio Environmental Council Action Fund PAC_500,State Office,OH,Ohio House of Representatives,18,Kristin Boggs,D,500,500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/kristin-boggs-14399
Ohio Environmental Council Action Fund PAC_500,State Office,OH,Ohio State Senate,23,Nickie Antonio,D,500,500,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/nickie-antonio-13152
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,24,Allison Russo,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/catherine-russo-14814
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,21,Beth Liston,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/beth-liston-14663
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio State Senate,16,Crystal Lett,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/crystal-lett-15153
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,26,Erica Crawley,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/erica-crawley-14802
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,26,Erica Crawley,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/payee/134118
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,28,Jessica Miranda,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/jessica-miranda-14449
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,8,Kent Smith,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/kent-smith-9094
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,19,Mary Lightbody,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/mary-lightbody-14707
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,64,Michael O'Brien,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/michael-obrien-13993
Ohio Environmental Council Action Fund PAC_250,State Office,OH,,,[IE] My Ross Co Parks,,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/payee/136720
Ohio Environmental Council Action Fund PAC_250,State Office,OH,Ohio House of Representatives,27,Sara Bitter,D,250,250,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/sara-bitter-14890
Ohio Environmental Council Action Fund PAC_200,State Office,OH,Ohio State Senate,24,Matthew Dolan,R,200,200,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/candidate/matthew-dolan-9401
Ohio Environmental Council Action Fund PAC_110,State Office,OH,,,[IE] Ohio Republican PAC,,110,110,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/pac/ohio-republican-pac-14203-pac
Ohio Environmental Council Action Fund PAC_60,State Office,OH,,,[IE] Pnc Bank,,60,60,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/payee/pnc-bank
Ohio Environmental Council Action Fund PAC_31,State Office,OH,,,[IE] Huntington National Bank,,31,31,,Ohio Environmental Council Action Fund PAC,,,,https://www.transparencyusa.org/oh/payee/huntington-national-bank
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
_,,,,,,,,,,,,,,
